"1454","2801 pine lake rd ste v, Lincoln, Nebraska, 68516","Match","Non_Exact","2801 PINE LAKE RD, LINCOLN, NE, 68516","-96.680177902436,40.739724029447","28295527","L","31","109","003716","1004"
"2301","14309 e sam houston pkwy n bldg f, Houston, Texas, 77044","No_Match"
"1453","1317 q st suite 100, Lincoln, Nebraska, 68508","Match","Exact","1317 Q ST, LINCOLN, NE, 68508","-96.702291501021,40.815788324456","28253252","R","31","109","001900","1011"
"2300","13768 northwest fwy, Houston, Texas, 77040","Match","Exact","13768 NORTHWEST FWY, HOUSTON, TX, 77040","-95.512921197706,29.853569580539","233349173","R","48","201","532300","2016"
"1452","10403 s 15th st ste 106, Bellevue, Nebraska, 68123","Match","Exact","10403 S 15TH ST, BELLEVUE, NE, 68123","-95.935295064775,41.15856777497","647828970","L","31","153","010108","3017"
"2309","5176 richmond ave, Houston, Texas, 77056","Match","Exact","5176 RICHMOND AVE, HOUSTON, TX, 77056","-95.466048116032,29.731661331938","657374549","R","48","201","431900","2010"
"2308","5015 westheimer rd ste a1285, Houston, Texas, 77056","Match","Non_Exact","5015 WESTHEIMER RD, HOUSTON, TX, 77056","-95.461162158477,29.740706382948","657359995","L","48","201","431900","1004"
"2307","3819 richmond ave, Houston, Texas, 77027","Match","Exact","3819 RICHMOND AVE, HOUSTON, TX, 77027","-95.438942795651,29.7326249419","96620722","L","48","201","411501","1002"
"1473","3815 blue diamond rd, Las Vegas, Nevada, 89139","Match","Exact","3815 BLUE DIAMOND RD, LAS VEGAS, NV, 89139","-115.191482284031,36.039760179828","635954378","L","32","003","005834","1015"
"2320","9102 w sam houston pkwy n ste 400, Houston, Texas, 77064","Match","Non_Exact","9102 SAM HOUSTON PKWY, HOUSTON, TX, 77099","-95.559731338612,29.680214153493","96159672","L","48","201","453200","1041"
"1472","3663 las vegas blvd ste a020, Las Vegas, Nevada, 89109","Tie"
"1471","365 hughes center dr ste 140, Las Vegas, Nevada, 89169","Match","Exact","365 HUGHES CENTER DR, LAS VEGAS, NV, 89169","-115.156060632435,36.115232227339","201931323","R","32","003","006700","4004"
"1470","3475 las vegas blvd s, Las Vegas, Nevada, 89109","Match","Exact","3475 LAS VEGAS BLVD S, LAS VEGAS, NV, 89109","-115.172554076653,36.119391930073","641535313","L","32","003","006700","1000"
"2317","8401 westheimer rd ste 100, Houston, Texas, 77063","Match","Exact","8401 WESTHEIMER RD, HOUSTON, TX, 77063","-95.514259038123,29.737322739048","96030922","L","48","201","432100","1000"
"1","346 w magnolia ave, Auburn, Alabama, 36832","Match","Exact","346 W MAGNOLIA AVE, AUBURN, AL, 36832","-85.487344524213,32.606543261006","657371110","R","01","081","040800","1008"
"1469","3377 las vegas blvd s ste 2191, Las Vegas, Nevada, 89109","Match","Exact","3377 LAS VEGAS BLVD S, LAS VEGAS, NV, 89109","-115.171524369574,36.122036696503","641535313","L","32","003","006700","1000"
"2316","7600 cypress creek pkwy, Houston, Texas, 77070","No_Match"
"2","300 20th st s, Birmingham, Alabama, 35233","Match","Exact","300 20TH ST S, BIRMINGHAM, AL, 35233","-86.802676397417,33.509903581884","638587733","R","01","073","004500","1042"
"1468","3200 las vegas blvd s, Las Vegas, Nevada, 89109","Match","Exact","3200 LAS VEGAS BLVD S, LAS VEGAS, NV, 89109","-115.167927404787,36.127645845231","658290261","R","32","003","002302","1018"
"2315","7457 southwest fwy ste 300, Houston, Texas, 77074","Match","Exact","7457 SOUTHWEST FWY, HOUSTON, TX, 77074","-95.521910563038,29.696017304968","96609004","R","48","201","422800","1011"
"3","3220 morrow rd, Birmingham, Alabama, 35235","Match","Exact","3220 MORROW RD, BIRMINGHAM, AL, 35235","-86.646510868191,33.596323239616","640554065","L","01","073","011108","4052"
"1467","2540 s decatur blvd ste 100, Las Vegas, Nevada, 89102","Match","Exact","2540 S DECATUR BLVD, LAS VEGAS, NV, 89102","-115.208061168929,36.143671227937","635958855","L","32","003","002203","3000"
"2314","6887 hwy 6 n ste 100, Houston, Texas, 77084","Match","Non_Exact","6887 STATE HWY 6, HOUSTON, TX, 77084","-95.645377284746,29.876272957399","655094111","L","48","201","541300","2000"
"4","4719 highway 280, Birmingham, Alabama, 35242","No_Match"
"1466","111 n nellis blvd ste 150, Las Vegas, Nevada, 89110","Match","Exact","111 N NELLIS BLVD, LAS VEGAS, NV, 89110","-115.062353556956,36.161763006487","201875704","L","32","003","000519","3000"
"2313","6600 fannin st spc a, Houston, Texas, 77030","Match","Non_Exact","6600 FANNIN ST, HOUSTON, TX, 77030","-95.401695868897,29.708773767035","624375612","R","48","201","313100","2014"
"5","1821 cherokee ave sw, Cullman, Alabama, 35055","No_Match"
"1465","246 e lake mead pkwy, Henderson, Nevada, 89015","Match","Exact","246 E LAKE MEAD PKWY, HENDERSON, NV, 89015","-114.978688002285,36.04184457452","638577699","R","32","003","005422","1005"
"2312","5866 e sam houston pkwy n ste f, Houston, Texas, 77049","Match","Non_Exact","5866 SAM HOUSTON PKWY, HOUSTON, TX, 77049","-95.162825229125,29.809857583496","642104212","R","48","201","252200","2463"
"6","1759 montgomery hwy, Hoover, Alabama, 35244","Match","Exact","1759 MONTGOMERY HWY, HOOVER, AL, 35244","-86.804370808256,33.378723863867","81710177","L","01","073","012912","2003"
"1464","1311 w sunset rd ste 100, Henderson, Nevada, 89014","Match","Exact","1311 W SUNSET RD, HENDERSON, NV, 89014","-115.043188559164,36.063657013531","201953760","L","32","003","005105","1036"
"2311","5706 san felipe st. a-100, Houston, Texas, 77057","Match","Non_Exact","5706 SAN FELIPE ST, HOUSTON, TX, 77057","-95.47749648657,29.750171551892","650117324","R","48","201","431501","3000"
"7","5900 university dr nw ste d2, Huntsville, Alabama, 35806","No_Match"
"1463","10251 s eastern ave ste 100, Henderson, Nevada, 89052","Match","Exact","10251 S EASTERN AVE, HENDERSON, NV, 89052","-115.110089399751,36.003500729836","201983974","R","32","003","005346","1001"
"2310","5600 kirby dr ste n1, Houston, Texas, 77005","Match","Exact","5600 KIRBY DR, HOUSTON, TX, 77005","-95.418597704334,29.722229445385","96063265","R","48","201","412300","1004"
"8","3871 airport blvd, Mobile, Alabama, 36608","Match","Exact","3871 AIRPORT BLVD, MOBILE, AL, 36608","-88.143358461327,30.675930484354","61930558","L","01","097","003204","2018"
"9","7765 airport blvd d100, Mobile, Alabama, 36608","Match","Non_Exact","7765 AIRPORT BLVD, MOBILE, AL, 36608","-88.223286613672,30.683823444923","655677609","R","01","097","006405","1041"
"2319","909 texas st ste b, Houston, Texas, 77002","Match","Non_Exact","909 TEXAS ST, HOUSTON, TX, 77002","-95.36326219047,29.760479525665","96067499","L","48","201","100000","3067"
"2318","8505 main st ste 100, Houston, Texas, 77025","Match","Exact","8505 MAIN ST, HOUSTON, TX, 77025","-95.417223900797,29.690402243939","233368908","L","48","201","314300","2018"
"1000","12720 s route 59 unit 100, Plainfield, Illinois, 60585","Match","Non_Exact","12720 STATE RTE 59, PLAINFIELD, IL, 60585","-88.203595887145,41.651258222916","656686056","R","17","197","880310","1112"
"1484","9240 w sahara ave ste 150, Las Vegas, Nevada, 89117","Match","Exact","9240 W SAHARA AVE, LAS VEGAS, NV, 89117","-115.296679596547,36.144441970258","641555688","R","32","003","005805","3008"
"2331","6547 lake worth blvd ste 200, Lake Worth, Texas, 76135","Match","Exact","6547 LAKE WORTH BLVD, LAKE WORTH, TX, 76135","-97.431619645702,32.810945652062","102140827","L","48","439","110401","4047"
"1483","9210 s eastern ave ste 100, Las Vegas, Nevada, 89123","Match","Exact","9210 S EASTERN AVE, LAS VEGAS, NV, 89123","-115.118484862531,36.021473318382","201948475","L","32","003","005322","1001"
"2330","24600 katy fwy, Katy, Texas, 77494","No_Match"
"1482","875 s grand central pkwy ste 1660, Las Vegas, Nevada, 89106","Match","Exact","875 S GRAND CENTRAL PKWY, LAS VEGAS, NV, 89106","-115.157105664395,36.162970117405","638578270","L","32","003","000301","2052"
"1481","7370 las vegas blvd s, Las Vegas, Nevada, 89123","Match","Exact","7370 LAS VEGAS BLVD S, LAS VEGAS, NV, 89123","-115.172281978107,36.055614091174","201870595","L","32","003","002837","1003"
"1480","7340 arroyo crossing pkwy ste 100, Las Vegas, Nevada, 89113","Match","Non_Exact","7340 W ARROYO CROSSING PKWY, LAS VEGAS, NV, 89113","-115.250984044605,36.063334154098","641521808","L","32","003","002976","1011"
"2328","8445 n belt line rd ste 130, Irving, Texas, 75063","Match","Exact","8445 N BELT LINE RD, IRVING, TX, 75063","-96.99384545149,32.922028990217","103207635","L","48","113","014124","2016"
"2327","7717 n macarthur blvd ste 100, Irving, Texas, 75063","Match","Exact","7717 N MACARTHUR BLVD, IRVING, TX, 75063","-96.958853312668,32.911138542916","103005327","R","48","113","014124","1046"
"1479","7175 w lake mead blvd ste 105, Las Vegas, Nevada, 89128","Match","Exact","7175 W LAKE MEAD BLVD, LAS VEGAS, NV, 89128","-115.248631117128,36.195984425431","201905614","L","32","003","003421","3003"
"2326","2800 n belt line rd, Irving, Texas, 75062","Match","Exact","2800 N BELT LINE RD, IRVING, TX, 75062","-96.992291844642,32.844063609684","102886465","R","48","113","014306","2009"
"1478","7170 n durango dr ste 150, Las Vegas, Nevada, 89149","Match","Exact","7170 N DURANGO DR, LAS VEGAS, NV, 89149","-115.287774721434,36.291165285649","629755875","R","32","003","003235","1008"
"2325","118 e john carpenter fwy ste 160, Irving, Texas, 75062","Match","Exact","118 E JOHN CARPENTER FWY, IRVING, TX, 75062","-96.943789026431,32.866684780951","103236914","R","48","113","014205","1002"
"1477","6211 n decatur blvd ste 110, Las Vegas, Nevada, 89130","Match","Non_Exact","6211 DECATUR BLVD, LAS VEGAS, NV, 89130","-115.206839618606,36.271940913025","641407745","L","32","003","003307","1001"
"2324","1312 w pipeline rd, Hurst, Texas, 76053","Match","Exact","1312 W PIPELINE RD, HURST, TX, 76053","-97.200051160096,32.823752999","102141385","R","48","439","113403","1013"
"1476","5715 s eastern ave ste 105, Las Vegas, Nevada, 89119","Match","Exact","5715 S EASTERN AVE, LAS VEGAS, NV, 89119","-115.118887230019,36.085872358122","658300428","R","32","003","002707","2011"
"2323","213 interstate 45 s, Huntsville, Texas, 77340","No_Match"
"1475","4916 s fort apache rd ste 102, Las Vegas, Nevada, 89148","Match","Exact","4916 S FORT APACHE RD, LAS VEGAS, NV, 89148","-115.297229735616,36.099705442464","201992577","R","32","003","005851","1015"
"2322","7418 fm 1960 rd e, Humble, Texas, 77346","No_Match"
"1474","4530 s maryland pkwy, Las Vegas, Nevada, 89119","Match","Exact","4530 S MARYLAND PKWY, LAS VEGAS, NV, 89119","-115.137291967243,36.107180035456","201871202","L","32","003","002504","1002"
"2321","10035 fm 1960 bypass rd w, Humble, Texas, 77338","Match","Exact","10035 FM 1960 BYPASS RD W, HUMBLE, TX, 77338","-95.270732411525,30.005092846517","96663181","L","48","201","240902","1032"
"2329","1427 s mason rd, Katy, Texas, 77450","Match","Exact","1427 S MASON RD, KATY, TX, 77450","-95.751458728751,29.759795457777","96623316","R","48","201","454800","1013"
"1011","9408 skokie blvd, Skokie, Illinois, 60077","Match","Exact","9408 SKOKIE BLVD, SKOKIE, IL, 60077","-87.746944231977,42.052349028092","111738935","L","17","031","806900","2019"
"1495","926 s willow st, Manchester, New Hampshire, 03103","Match","Exact","926 S WILLOW ST, MANCHESTER, NH, 03103","-71.441563827278,42.962947394991","113533064","L","33","011","002500","4037"
"2342","7300 n 10th st ste 30, McAllen, Texas, 78504","Match","Exact","7300 N 10TH ST, MCALLEN, TX, 78504","-98.219209512568,26.266568302185","607610877","R","48","215","023510","3021"
"1010","5373 touhy ave, Skokie, Illinois, 60077","Match","Exact","5373 TOUHY AVE, SKOKIE, IL, 60077","-87.76188157535,42.011821483165","635485698","L","17","031","807800","1006"
"1494","333 winchester st, Keene, New Hampshire, 03431","Match","Exact","333 WINCHESTER ST, KEENE, NH, 03431","-72.289578602439,42.924802527599","124078577","L","33","005","971402","1036"
"2341","3400 w expressway 83, McAllen, Texas, 78501","Match","Non_Exact","3400 EXPY 83, MCALLEN, TX, 78501","-98.261545160639,26.194807395003","619981120","R","48","215","020501","1013"
"1493","826 central ave # 15, Dover, New Hampshire, 03820","Match","Exact","826 CENTRAL AVE, DOVER, NH, 03820","-70.880084091882,43.215765514646","657917914","L","33","017","081500","2013"
"2340","1971 highway 287 n ste 125, Mansfield, Texas, 76063","Match","Exact","1971 HWY 287 N, MANSFIELD, TX, 76063","-97.147394724,32.595719508461","102129801","L","48","439","111307","1001"
"1492","265 loudon rd ste 2, Concord, New Hampshire, 03301","Match","Non_Exact","265 OLD LOUDON RD, CONCORD, NH, 03301","-71.479143360105,43.231485978902","117718992","L","33","013","032900","1001"
"1491","99 s river rd ste 4, Bedford, New Hampshire, 03110","Match","Exact","99 S RIVER RD, BEDFORD, NH, 03110","-71.47876326618,42.957624892103","113582930","R","33","011","002902","2005"
"1490","1560 e lincoln way ste 120, Sparks, Nevada, 89434","Match","Exact","1560 E LINCOLN WAY, SPARKS, NV, 89434","-119.7183795998,39.533707705303","651774314","R","32","031","003101","1001"
"1008","5 woodfield mall # vc01, Schaumburg, Illinois, 60173","No_Match"
"2339","8201 quaker ave unit 102, Lubbock, Texas, 79424","Match","Exact","8201 QUAKER AVE, LUBBOCK, TX, 79424","-101.90491816356,33.519691596823","185328122","R","48","303","010504","4002"
"1007","2558 w schaumburg rd, Schaumburg, Illinois, 60194","Match","Exact","2558 W SCHAUMBURG RD, SCHAUMBURG, IL, 60194","-88.143635995271,42.024863369625","605620783","R","17","031","804711","3015"
"2338","2912 w loop 289 ste 102, Lubbock, Texas, 79407","Match","Exact","2912 W LOOP 289, LUBBOCK, TX, 79407","-101.944563384061,33.568786466112","642053014","R","48","303","001706","3023"
"1006","3821 e main st, Saint Charles, Illinois, 60174","Match","Exact","3821 E MAIN ST, SAINT CHARLES, IL, 60174","-88.266733058701,41.921162244979","642921888","R","17","089","852002","4000"
"2337","2411 glenna goodacre blvd, Lubbock, Texas, 79401","Match","Exact","2411 GLENNA GOODACRE BLVD, LUBBOCK, TX, 79401","-101.868665974333,33.588180052324","185246756","L","48","303","000603","1001"
"1005","1936 il route 83, Round Lake Beach, Illinois, 60073","Match","Exact","1936 STATE RTE 83, ROUND LAKE BEACH, IL, 60073","-88.063033505406,42.382988374784","119675111","R","17","097","861202","1037"
"1489","6395 s mccarran blvd unit a, Reno, Nevada, 89509","Match","Non_Exact","6395 S MCCARRAN BLVD, RENO, NV, 89509","-119.793450709067,39.476815007746","107108277","L","32","031","001005","2025"
"2336","415 e loop 281, Longview, Texas, 75605","Match","Exact","415 E LOOP 281, LONGVIEW, TX, 75605","-94.734896928615,32.541993926227","647937971","L","48","183","000200","2038"
"1004","7020 mannheim rd, Rosemont, Illinois, 60018","Match","Exact","7020 MANNHEIM RD, ROSEMONT, IL, 60018","-87.885779997655,42.009237483316","654156161","L","17","031","770602","2000"
"1488","537 s meadows pkwy ste 100, Reno, Nevada, 89521","Match","Exact","537 S MEADOWS PKWY, RENO, NV, 89521","-119.760374081451,39.438456678559","636456054","L","32","031","002205","3016"
"2335","722 w main st, Lewisville, Texas, 75067","Match","Exact","722 W MAIN ST, LEWISVILLE, TX, 75067","-97.010527293758,33.046196277039","103348943","L","48","121","021744","2000"
"1003","253 s weber road, Romeoville, Illinois, 60446","Match","Exact","253 S WEBER RD, ROMEOVILLE, IL, 60446","-88.123434449476,41.618154215273","638272801","L","17","197","884101","1046"
"1487","5144 mae anne ave ste a, Reno, Nevada, 89523","Match","Non_Exact","5144 MAE ANNE AVE, RENO, NV, 89523","-119.866467037897,39.533479135531","107069150","L","32","031","002411","3000"
"2334","5040 state highway 121 ste 100, Lewisville, Texas, 75056","No_Match"
"1002","1211 golf rd, Rolling Meadows, Illinois, 60008","Match","Exact","1211 GOLF RD, ROLLING MEADOWS, IL, 60008","-87.993802545205,42.051281223962","627639062","R","17","031","805107","2022"
"1486","2546 e craig rd ste 100, North Las Vegas, Nevada, 89030","Match","Exact","2546 E CRAIG RD, NORTH LAS VEGAS, NV, 89030","-115.115642870317,36.23995569516","640230843","L","32","003","003626","1037"
"2333","2605 s stemmons fwy, Lewisville, Texas, 75067","Match","Exact","2605 S STEMMONS FWY, LEWISVILLE, TX, 75067","-96.962766317805,33.001164021759","638510226","L","48","121","021738","1005"
"1001","751 s perryville rd, Rockford, Illinois, 61108","Match","Exact","751 S PERRYVILLE RD, ROCKFORD, IL, 61108","-88.980123737151,42.264192673794","49280253","R","17","201","000513","1003"
"1485","2023 e lake mead blvd, North Las Vegas, Nevada, 89030","Match","Exact","2023 E LAKE MEAD BLVD, NORTH LAS VEGAS, NV, 89030","-115.120564648432,36.195760689793","201868218","R","32","003","004000","1000"
"2332","1211 del mar blvd. suite #1, Laredo, Texas, 78041","Match","Non_Exact","1211 E DEL MAR BLVD, LAREDO, TX, 78041","-99.474680389793,27.573562689889","21668986","R","48","479","001709","1000"
"1009","601 n martingale rd ste 330, Schaumburg, Illinois, 60173","Match","Non_Exact","601 MARTINGALE RD, SCHAUMBURG, IL, 60173","-88.035433488234,42.040315321512","605606229","R","17","031","804603","3047"
"1022","2119 w roosevelt rd, Wheaton, Illinois, 60187","Match","Exact","2119 W ROOSEVELT RD, WHEATON, IL, 60187","-88.138987261143,41.857912712049","112593014","R","17","043","842604","4005"
"2353","9127 grapevine hwy ste 100, North Richland Hills, Texas, 76180","No_Match"
"1021","300 e ogden ave, Westmont, Illinois, 60559","Match","Exact","300 E OGDEN AVE, WESTMONT, IL, 60559","-87.968555835746,41.810261604033","112547741","L","17","043","844702","4005"
"2352","5100 rufe snow dr, North Richland Hills, Texas, 76180","Match","Exact","5100 RUFE SNOW DR, NORTH RICHLAND HILLS, TX, 76180","-97.238655789472,32.840709669757","102142211","R","48","439","113217","3007"
"1020","201 n 8th st, West Dundee, Illinois, 60118","Match","Exact","201 N 8TH ST, WEST DUNDEE, IL, 60118","-88.286955814517,42.099151441404","119500294","L","17","089","850500","1021"
"2351","156 s state highway 46 suite a, New Braunfels, Texas, 78130","No_Match"
"2350","2111 north st, Nacogdoches, Texas, 75965","Match","Exact","2111 NORTH ST, NACOGDOCHES, TX, 75965","-94.652445757633,31.623072912518","72435563","L","48","347","950600","2017"
"1019","940 s waukegan rd, Waukegan, Illinois, 60085","Match","Exact","940 S WAUKEGAN RD, WAUKEGAN, IL, 60085","-87.894996290221,42.342055428858","119641024","R","17","097","861504","3038"
"1018","28251 diehl rd ste a, Warrenville, Illinois, 60555","Match","Non_Exact","28251 W DIEHL RD, WARRENVILLE, IL, 60555","-88.175091601722,41.804060658745","112700181","L","17","043","846405","2040"
"2349","121 e fm 544 ste 129, Murphy, Texas, 75094","Match","Exact","121 E FM 544, MURPHY, TX, 75094","-96.611953662845,33.011717907051","210509245","L","48","085","031313","2019"
"1017","298 w north ave unit 1, Villa Park, Illinois, 60181","No_Match"
"2348","6245 highway 6 ste 100, Missouri City, Texas, 77459","Match","Exact","6245 STATE HWY 6, MISSOURI CITY, TX, 77459","-95.563209356447,29.564353024509","227762515","R","48","157","671001","4005"
"1016","375 n milwaukee ave ste 100, Vernon Hills, Illinois, 60061","Match","Exact","375 N MILWAUKEE AVE, VERNON HILLS, IL, 60061","-87.942953246233,42.232794391814","119752733","L","17","097","866200","1021"
"2347","2820 west loop 250 north suite 210, Midland, Texas, 79705","Match","Exact","2820 W LOOP 250 N, MIDLAND, TX, 79705","-102.121309165583,32.036297286886","139596439","L","48","329","010107","3008"
"1015","15980 harlem ave, Tinley Park, Illinois, 60477","Match","Exact","15980 HARLEM AVE, TINLEY PARK, IL, 60477","-87.794180027693,41.600592254317","111886340","R","17","031","824123","1000"
"1499","25 mountainview blvd, Basking Ridge, New Jersey, 07920","No_Match"
"2346","1715 n town east blvd ste 100, Mesquite, Texas, 75150","Match","Exact","1715 N TOWN EAST BLVD, MESQUITE, TX, 75150","-96.625203316567,32.81056007248","103233735","L","48","113","017812","1002"
"1014","2579 wabash ave, Springfield, Illinois, 62704","Match","Exact","2579 WABASH AVE, SPRINGFIELD, IL, 62704","-89.705834326657,39.763925930095","638074686","R","17","167","002000","2019"
"1498","45 gosling rd unit 5c, Newington, New Hampshire, 03801","Match","Exact","45 GOSLING RD, NEWINGTON, NH, 03801","-70.799757239494,43.091926207327","647368172","L","33","015","107500","1096"
"2345","125 us-80 e ste 200, Mesquite, Texas, 75150","Match","Exact","125 US HWY 80 E, MESQUITE, TX, 75150","-96.596668512175,32.791074981158","103200227","R","48","113","017814","3001"
"1013","559 e 162nd st, South Holland, Illinois, 60473","Match","Exact","559 E 162ND ST, SOUTH HOLLAND, IL, 60473","-87.602930260139,41.600769896927","111780111","R","17","031","827801","3002"
"1497","356 amherst st, Nashua, New Hampshire, 03063","Match","Exact","356 AMHERST ST, NASHUA, NH, 03063","-71.504604827017,42.782996424521","113581678","R","33","011","010200","1038"
"2344","2811 craig dr ste 100, McKinney, Texas, 75070","Match","Non_Exact","2811 CRAIG DR, MCKINNEY, TX, 75072","-96.641180650652,33.174082996786","210482754","L","48","085","030601","4017"
"1012","348 randall rd, South Elgin, Illinois, 60177","Match","Exact","348 RANDALL RD, SOUTH ELGIN, IL, 60177","-88.340793173991,41.986237189931","635448244","L","17","089","851905","2068"
"1496","225 daniel webster hwy, Nashua, New Hampshire, 03060","Match","Exact","225 DANIEL WEBSTER HWY, NASHUA, NH, 03060","-71.442571247679,42.712235102384","113581094","R","33","011","011102","2022"
"2343","2014 w university dr ste 300, McKinney, Texas, 75071","Match","Exact","2014 W UNIVERSITY DR, MCKINNEY, TX, 75071","-96.63938644935,33.216948723583","210506794","L","48","085","030605","1002"
"1033","10715 broadway, Crown Point, Indiana, 46307","Match","Exact","10715 BROADWAY, CROWN POINT, IN, 46307","-87.335356930885,41.423316701985","98447804","R","18","089","043202","1010"
"2364","500 e spring creek pkwy, Plano, Texas, 75074","Match","Exact","500 E SPRING CREEK PKWY, PLANO, TX, 75074","-96.693410554954,33.057138985016","123488819","R","48","085","032013","2001"
"1032","2260 n national rd, Columbus, Indiana, 47201","Match","Exact","2260 N NATIONAL RD, COLUMBUS, IN, 47201","-85.888866185516,39.221122300649","610493212","L","18","005","010700","1005"
"2363","4901 w park blvd ste 539, Plano, Texas, 75093","Match","Exact","4901 W PARK BLVD, PLANO, TX, 75093","-96.791482850879,33.027135885828","210510941","L","48","085","031655","2037"
"1031","2420 e 146th st, Carmel, Indiana, 46033","Match","Exact","2420 E 146TH ST, CARMEL, IN, 46033","-86.120056697444,40.000437592558","617972172","L","18","057","110403","1043"
"2362","340 coit rd ste a, Plano, Texas, 75075","Match","Non_Exact","340 COIT RD, PLANO, TX, 75075","-96.767626674064,33.00186784873","600642458","R","48","085","031804","3003"
"1030","12697 n pennsylvania st ste 100, Carmel, Indiana, 46032","Match","Non_Exact","12697 PENNSYLVANIA ST, CARMEL, IN, 46032","-86.155135255883,39.972723348944","640750535","L","18","057","111008","1010"
"2361","1009 n central expy, Plano, Texas, 75075","Match","Non_Exact","1009 CENTRAL EXPY, PLANO, TX, 75075","-96.70886382843,33.015078967689","657219768","L","48","085","031802","3005"
"2360","500 n jackson rd ste n1, Pharr, Texas, 78577","Match","Exact","500 N JACKSON RD, PHARR, TX, 78577","-98.203652409791,26.200574454136","652627575","R","48","215","021401","4000"
"1029","420 e kirkwood ave, Bloomington, Indiana, 47408","Match","Exact","420 E KIRKWOOD AVE, BLOOMINGTON, IN, 47408","-86.529444825043,39.166486277748","42322674","R","18","105","000100","2036"
"1028","2894 e 3rd st # f18e, Bloomington, Indiana, 47401","Match","Exact","2894 E 3RD ST, BLOOMINGTON, IN, 47401","-86.495207217422,39.164155276498","42324688","R","18","105","000904","1007"
"2359","2424 fm 685 ste 300, Pflugerville, Texas, 78660","Match","Exact","2424 FM 685, PFLUGERVILLE, TX, 78660","-97.599023916465,30.460804048484","642470888","L","48","453","001855","2000"
"1027","10403 e us highway 36, Avon, Indiana, 46123","Match","Non_Exact","10403 US HWY 36, AVON, IN, 46123","-86.340433561929,39.763591158005","641163262","R","18","063","210606","3010"
"2358","2680 pearland pkwy ste 100, Pearland, Texas, 77581","Match","Exact","2680 PEARLAND PKWY, PEARLAND, TX, 77581","-95.261265558054,29.55799897511","641850320","R","48","039","660400","1006"
"1026","1040 green blvd rte 50, Aurora, Indiana, 47001","No_Match"
"2357","10645 broadway st ste 118, Pearland, Texas, 77584","Match","Exact","10645 BROADWAY ST, PEARLAND, TX, 77584","-95.384411444035,29.556020839348","637063795","L","48","039","660601","3050"
"1025","7173 s kingery hwy, Willowbrook, Illinois, 60527","No_Match"
"2356","5759 fairmont pkwy, Pasadena, Texas, 77505","Match","Exact","5759 FAIRMONT PKWY, PASADENA, TX, 77505","-95.152383758896,29.650055523326","657549434","L","48","201","342100","2022"
"600","247-c rainbow st unit g290, Silverthorne, Colorado, 80498","No_Match"
"1024","1572 e lake cook rd, Wheeling, Illinois, 60090","Match","Exact","1572 E LAKE COOK RD, WHEELING, IL, 60090","-87.950787037851,42.15337800879","633632502","R","17","097","864520","3018"
"2355","3635 spencer hwy, Pasadena, Texas, 77504","Match","Exact","3635 SPENCER HWY, PASADENA, TX, 77504","-95.188371055038,29.665114112032","657531281","L","48","201","323801","2038"
"601","815 thornton pkwy, Thornton, Colorado, 80229","Match","Exact","815 THORNTON PKWY, THORNTON, CO, 80229","-104.974351215727,39.871410149673","177296904","R","08","001","009204","2010"
"1023","811 butterfield rd ste 101, Wheaton, Illinois, 60189","No_Match"
"2354","3810 e 42nd st, Odessa, Texas, 79762","Match","Exact","3810 E 42ND ST, ODESSA, TX, 79762","-102.350847822036,31.889757794258","639099712","R","48","135","002400","2000"
